,neighborhood_id,house_type_id,is_renewal_needed,is_new_development,sq_mt_built,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,buy_price,buy_price_by_area,latitude,longitude
12620,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,54.0,2,1.0,2,True,False,False,False,True,False,False,119900,2220,40.3887883,-3.7400441
12621,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,58.0,1,1.0,Bajo,True,True,False,False,False,False,False,160000,2759,40.3742112,-3.744676
12622,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,65.0,2,1.0,2,True,False,False,False,False,False,False,120000,1846,40.3809981,-3.7279849
12623,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,100.0,3,2.0,3,True,True,True,False,False,False,False,269000,2690,40.3809981,-3.7279849
12624,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,78.0,3,2.0,1,True,True,False,False,True,False,False,186000,2385,40.3809981,-3.7279849
12625,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,80.0,4,1.0,5,True,False,False,False,True,False,False,138000,1725,40.3887883,-3.7400441
12626,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,77.0,3,1.0,2,True,False,False,False,False,False,False,159000,2065,40.3869032,-3.7231858
12627,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,True,110.0,3,2.0,2,True,True,True,False,False,False,False,289500,2632,40.3742112,-3.744676
12628,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,True,90.0,2,2.0,2,True,True,True,False,False,False,False,245000,2722,40.3742112,-3.744676
12629,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,57.0,2,1.0,1,True,False,False,False,False,False,False,120000,2105,40.3887883,-3.7400441
12630,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,42.0,2,1.0,4,True,False,False,False,False,False,False,128000,3048,40.3742112,-3.744676
12631,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,79.0,3,1.0,4,True,False,False,False,True,False,False,140000,1772,40.3869032,-3.7231858
12632,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,145.0,4,3.0,3,True,True,True,True,False,False,True,335000,2310,40.3809981,-3.7279849
12633,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,76.0,2,1.0,2,True,True,False,True,False,False,False,175000,2303,40.3742112,-3.744676
12634,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,110.0,3,2.0,2,True,True,True,True,False,False,True,285000,2591,40.3864775,-3.7345594
12635,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,57.0,3,1.0,2,True,False,False,False,True,False,False,95000,1667,40.3864775,-3.7345594
12636,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,88.0,3,1.0,4,True,True,False,False,True,False,False,128500,1460,40.3809981,-3.7279849
12637,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,100.0,3,1.0,Bajo,True,False,True,False,True,False,True,197000,1970,40.3728306,-3.7430863
12638,"San Isidro, Carabanchel(Madrid)",HouseType 5: Áticos,False,False,60.0,1,1.0,3,True,True,False,True,True,False,False,160000,2667,40.3742112,-3.744676
12639,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,82.0,3,1.0,4,True,False,False,False,True,False,False,129900,1584,40.3864775,-3.7345594
12640,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,82.0,3,1.0,2,True,True,False,False,False,False,False,215000,2622,40.3864775,-3.7345594
12641,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,80.0,3,1.0,3,True,True,False,False,False,False,False,178000,2225,40.3809981,-3.7279849
12642,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,86.0,3,1.0,3,True,True,False,False,True,True,False,166000,1930,40.3809981,-3.7279849
12643,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,94.0,2,2.0,Bajo,True,False,False,False,False,False,False,160000,1702,40.3742112,-3.744676
12644,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,74.0,3,1.0,2,True,False,False,False,True,False,False,138000,1865,40.3887883,-3.7400441
12645,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,170.0,2,2.0,Bajo,True,False,True,False,True,False,False,325000,1912,40.3742112,-3.744676
12646,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,72.0,2,1.0,2,True,True,False,False,True,False,False,137500,1910,40.3809981,-3.7279849
12647,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,54.0,2,1.0,4,True,False,False,False,False,True,False,105000,1944,40.3742112,-3.744676
12648,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,50.0,2,1.0,1,True,True,False,False,False,False,False,119000,2380,40.3869032,-3.7231858
12649,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,53.0,3,1.0,Bajo,True,False,False,False,False,False,False,115000,2170,40.3864775,-3.7345594
12650,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,75.0,4,1.0,3,True,False,False,False,True,False,False,145000,1933,40.3887883,-3.7400441
12651,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,107.0,2,2.0,3,False,True,True,True,False,False,False,347000,3243,40.3742112,-3.744676
12652,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,54.0,2,1.0,4,True,False,False,False,True,False,False,105000,1944,40.3742112,-3.744676
12653,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,121.0,3,2.0,3,True,True,True,True,False,True,False,397000,3281,40.3742112,-3.744676
12654,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,81.0,3,1.0,4,True,False,False,False,True,True,False,129900,1604,40.3728306,-3.7430863
12655,"Comillas, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,62.0,2,1.0,2,False,True,False,False,False,False,False,175000,2823,40.392825450000004,-3.7141869541784382
12656,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,True,81.0,2,1.0,1,True,True,False,False,False,False,False,219000,2704,40.3887883,-3.7400441
12657,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 5: Áticos,False,False,102.0,2,2.0,6,True,True,True,True,True,False,True,298000,2922,40.3693742,-3.7626949
12658,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,True,56.0,2,2.0,1,True,True,True,True,True,False,True,260000,4643,40.3864775,-3.7345594
12659,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,True,86.0,2,2.0,2,True,True,True,True,False,False,True,263200,3060,40.3864775,-3.7345594
12660,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,95.0,3,1.0,3,False,True,False,False,False,False,False,219000,2305,40.3887883,-3.7400441
12661,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,True,59.0,1,1.0,Bajo,True,True,False,True,False,False,True,163500,2771,40.3864775,-3.7345594
12662,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,True,86.0,2,2.0,1,True,True,True,True,True,False,True,257900,2999,40.3864775,-3.7345594
12663,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,79.0,3,1.0,1,True,False,False,False,True,False,False,169000,2139,40.3869032,-3.7231858
12664,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,124.0,3,2.0,6,True,True,True,True,False,False,True,318500,2569,40.3693742,-3.7626949
12665,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,32.0,1,1.0,Bajo,False,False,False,False,False,False,False,65000,2031,40.3742112,-3.744676
12666,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,50.0,2,1.0,1,True,False,False,False,True,False,False,148000,2960,40.3887883,-3.7400441
12667,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,160.0,2,2.0,Bajo,True,False,False,False,False,False,False,180000,1125,40.3869032,-3.7231858
12668,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,93.0,3,2.0,1,True,True,False,False,False,False,False,165000,1774,40.3809981,-3.7279849
12669,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,67.0,3,1.0,3,True,True,False,False,False,False,False,133070,1986,40.3864775,-3.7345594
12670,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,88.0,3,1.0,2,True,False,False,False,False,False,False,115000,1307,40.3887883,-3.7400441
12671,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,54.0,3,1.0,4,True,False,False,False,False,False,False,107000,1981,40.3809981,-3.7279849
12672,"Comillas, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,55.0,2,1.0,Bajo,True,False,False,False,False,False,False,99000,1800,40.392825450000004,-3.7141869541784382
12673,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,54.0,1,1.0,2,True,True,True,True,False,False,True,194000,3593,40.3693742,-3.7626949
12674,"Comillas, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,90.0,2,2.0,3,True,True,False,True,True,False,False,378000,4200,40.392825450000004,-3.7141869541784382
12675,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,88.0,3,1.0,3,True,True,True,False,True,False,False,185000,2102,40.3809981,-3.7279849
12676,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,120.0,4,1.0,2,True,False,False,False,False,False,False,190000,1583,40.3869032,-3.7231858
12677,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,50.0,1,1.0,5,True,True,True,True,False,False,True,174000,3480,40.3693742,-3.7626949
12678,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,70.0,2,1.0,1,False,False,False,True,False,False,False,122000,1743,40.3887883,-3.7400441
12679,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,65.0,1,1.0,Bajo,True,False,False,False,False,False,False,118000,1815,40.3809981,-3.7279849
12680,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,77.0,2,1.0,3,True,True,False,False,True,False,False,240000,3117,40.3887883,-3.7400441
12681,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,95.0,2,1.0,3,True,True,False,True,True,False,False,210000,2211,40.3887883,-3.7400441
12682,"Buena Vista, Carabanchel(Madrid)",HouseType 4: Dúplex,False,False,60.0,2,2.0,3,True,True,True,False,True,False,False,195000,3250,40.3728306,-3.7430863
12683,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,115.0,4,2.0,2,True,False,False,False,True,True,False,250000,2174,40.3728306,-3.7430863
12684,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,70.0,2,1.0,2,True,False,False,False,True,False,False,127000,1814,40.3728306,-3.7430863
12685,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,58.0,3,1.0,Bajo,True,False,False,False,True,False,False,136570,2355,40.3887883,-3.7400441
12686,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,70.0,2,1.0,2,True,False,False,False,True,False,False,165000,2357,40.3728306,-3.7430863
12687,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,94.0,4,2.0,1,True,False,False,False,True,True,False,179000,1904,40.3864775,-3.7345594
12688,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,100.0,3,2.0,4,True,True,True,False,False,False,False,290000,2900,40.3809981,-3.7279849
12689,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,86.0,2,2.0,4,True,True,True,True,False,False,True,297000,3453,40.3693742,-3.7626949
12690,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,124.0,4,3.0,2,True,True,True,False,False,True,False,299000,2411,40.3887883,-3.7400441
12691,"Comillas, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,65.0,3,1.0,1,True,True,False,False,False,False,False,193000,2969,40.392825450000004,-3.7141869541784382
12692,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,91.0,3,1.0,4,True,False,False,False,True,True,False,129000,1418,40.3864775,-3.7345594
12693,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,66.0,3,1.0,1,True,False,False,False,True,True,False,132000,2000,40.3869032,-3.7231858
12694,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,118.0,4,1.0,1,True,False,False,False,True,False,False,212000,1797,40.3869032,-3.7231858
12695,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,75.0,1,1.0,Bajo,True,True,True,True,True,False,False,185000,2467,40.3728306,-3.7430863
12696,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,72.0,2,2.0,1,True,False,False,False,True,True,False,166000,2306,40.3869032,-3.7231858
12697,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,81.0,3,1.0,2,True,False,False,False,True,True,False,125000,1543,40.3864775,-3.7345594
12698,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,51.0,2,1.0,2,True,False,False,False,False,False,False,120000,2353,40.3887883,-3.7400441
12699,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,70.0,3,1.0,1,True,False,False,False,True,True,False,190000,2714,40.3869032,-3.7231858
12700,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,50.0,2,1.0,2,True,False,False,False,True,True,False,165000,3300,40.3869032,-3.7231858
12701,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,88.0,2,2.0,1,True,True,True,True,False,False,True,260000,2955,40.3742112,-3.744676
12702,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,128.0,4,1.0,2,True,False,False,False,True,False,False,316000,2469,40.3869032,-3.7231858
12703,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,62.0,3,1.0,2,True,False,False,False,True,False,False,120000,1935,40.3864775,-3.7345594
12704,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,105.0,3,2.0,3,True,True,False,False,False,False,True,300000,2857,40.3809981,-3.7279849
12705,"Comillas, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,68.0,2,1.0,3,True,True,False,False,False,False,False,195000,2868,40.392825450000004,-3.7141869541784382
12706,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,62.0,2,1.0,1,True,True,False,False,False,False,False,132600,2139,40.3869032,-3.7231858
12707,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,65.0,3,1.0,4,True,False,False,False,False,False,False,135000,2077,40.3887883,-3.7400441
12708,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,80.0,3,1.0,3,True,True,False,False,False,True,False,272000,3400,40.3742112,-3.744676
12709,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,110.0,3,2.0,1,True,True,False,False,True,False,False,299000,2718,40.3742112,-3.744676
12710,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,79.0,3,1.0,1,True,True,False,False,False,False,False,170000,2152,40.3742112,-3.744676
12711,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,67.0,2,1.0,3,False,False,False,False,True,False,False,148000,2209,40.3864775,-3.7345594
12712,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,105.0,3,2.0,1,True,False,False,False,True,False,False,315000,3000,40.3742112,-3.744676
12713,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,62.0,3,1.0,3,False,True,False,False,False,False,False,225000,3629,40.3869032,-3.7231858
12714,"Comillas, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,140.0,6,6.0,Bajo,True,True,False,False,False,False,False,379000,2707,40.392825450000004,-3.7141869541784382
12715,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,80.0,3,1.0,2,True,True,False,False,False,False,False,159900,1999,40.3809981,-3.7279849
12716,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,99.0,3,2.0,1,True,True,False,False,True,False,False,250000,2525,40.3809981,-3.7279849
12717,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,85.0,3,1.0,2,True,False,False,False,True,False,False,143000,1682,40.3869032,-3.7231858
12718,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,80.0,1,2.0,Bajo,True,False,False,False,False,False,False,178000,2225,40.3864775,-3.7345594
12719,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,84.0,3,2.0,2,True,False,False,False,True,False,False,169900,2023,40.3742112,-3.744676
12720,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,90.0,3,2.0,2,True,False,False,True,True,False,False,115000,1278,40.3809981,-3.7279849
12721,"Opañel, Carabanchel(Madrid)",HouseType 5: Áticos,False,False,95.0,2,2.0,3,True,True,False,True,True,False,False,305000,3211,40.3869032,-3.7231858
12722,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,75.0,3,1.0,4,True,True,False,False,True,False,False,122500,1633,40.3809981,-3.7279849
12723,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,85.0,3,1.0,8,True,True,False,False,False,False,False,156000,1835,40.3809981,-3.7279849
12724,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,133.0,3,1.0,2,True,False,False,False,True,False,False,280000,2105,40.3887883,-3.7400441
12725,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,68.0,2,2.0,1,True,True,True,True,False,False,True,250000,3676,40.3809981,-3.7279849
12726,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,121.0,3,2.0,5,True,True,False,False,False,False,True,320000,2645,40.3809981,-3.7279849
12727,"Comillas, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,50.0,2,1.0,Bajo,True,False,False,False,False,False,False,86000,1720,40.392825450000004,-3.7141869541784382
12728,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,70.0,2,1.0,1,False,False,False,False,True,False,False,121600,1737,40.3809981,-3.7279849
12729,"Comillas, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,79.0,3,1.0,4,True,True,False,False,True,False,False,198000,2506,40.392825450000004,-3.7141869541784382
12730,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,86.0,4,1.0,2,True,False,False,False,True,False,False,149999,1744,40.3742112,-3.744676
12731,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,37.0,1,1.0,Bajo,True,False,False,False,False,False,False,98000,2649,40.3728306,-3.7430863
12732,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,70.0,3,1.0,3,True,False,False,False,True,True,False,148000,2114,40.3887883,-3.7400441
12733,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,70.0,2,1.0,1,True,True,False,True,False,True,False,158000,2257,40.3742112,-3.744676
12734,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,82.0,3,1.0,2,True,True,False,False,True,False,False,127000,1549,40.3809981,-3.7279849
12735,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 5: Áticos,False,False,69.0,1,1.0,5,True,True,True,True,True,False,True,228000,3304,40.3693742,-3.7626949
12736,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,64.0,3,1.0,5,True,False,False,False,False,True,False,100000,1562,40.3864775,-3.7345594
12737,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,63.0,3,1.0,Bajo,True,False,False,False,False,False,False,113000,1794,40.3742112,-3.744676
12738,"San Isidro, Carabanchel(Madrid)",HouseType 5: Áticos,False,False,99.0,3,2.0,3,True,True,True,True,True,False,True,430000,4343,40.3742112,-3.744676
12739,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,114.0,3,2.0,1,True,True,False,True,False,True,True,288000,2526,40.3864775,-3.7345594
12740,"Opañel, Carabanchel(Madrid)",HouseType 4: Dúplex,False,False,62.0,1,2.0,Bajo,False,False,False,False,True,False,False,150000,2419,40.3869032,-3.7231858
12741,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,70.0,2,1.0,4,True,True,False,False,False,True,False,159000,2271,40.3809981,-3.7279849
12742,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,58.0,2,1.0,2,True,False,False,False,True,False,False,140000,2414,40.3728306,-3.7430863
12743,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,80.0,2,2.0,2,True,True,True,True,False,True,True,295000,3688,40.3693742,-3.7626949
12744,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,127.0,3,2.0,2,True,True,True,True,False,False,True,345000,2717,40.3693742,-3.7626949
12745,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,54.0,2,1.0,Bajo,True,False,False,False,False,False,False,142000,2630,40.3809981,-3.7279849
12746,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,127.0,3,2.0,2,True,True,True,True,False,False,True,345000,2717,40.3693742,-3.7626949
12747,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,110.0,4,2.0,2,True,False,True,True,True,False,False,239000,2173,40.3728306,-3.7430863
12748,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,100.0,2,2.0,Bajo,True,True,True,False,True,False,True,350000,3500,40.3864775,-3.7345594
12749,"Puerta Bonita, Carabanchel(Madrid)",HouseType 5: Áticos,True,False,118.0,3,2.0,2,True,False,True,False,True,True,True,450000,3814,40.3864775,-3.7345594
12750,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,77.0,2,1.0,Entreplanta exterior,True,True,True,True,False,False,True,225000,2922,40.3742112,-3.744676
12751,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,60.0,2,1.0,Bajo,True,True,False,False,True,False,False,198000,3300,40.3887883,-3.7400441
12752,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 5: Áticos,False,False,70.0,1,1.0,6,True,True,True,True,True,False,True,269000,3843,40.3693742,-3.7626949
12753,"Puerta Bonita, Carabanchel(Madrid)",HouseType 5: Áticos,False,False,126.0,2,2.0,4,True,True,False,False,True,False,False,295000,2341,40.3864775,-3.7345594
12754,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,86.0,3,1.0,2,True,False,False,False,True,False,False,160000,1860,40.3728306,-3.7430863
12755,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,85.0,2,2.0,2,True,True,True,True,False,False,True,249000,2929,40.3693742,-3.7626949
12756,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,62.0,1,1.0,Semi-sótano interior,False,False,False,False,True,False,False,93900,1515,40.3864775,-3.7345594
12757,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,70.0,3,1.0,6,True,True,False,False,True,False,False,124000,1771,40.3869032,-3.7231858
12758,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,61.0,2,1.0,4,True,False,False,False,False,False,False,124000,2033,40.3864775,-3.7345594
12759,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,51.0,1,1.0,Bajo,True,True,False,True,True,False,False,105000,2059,40.3728306,-3.7430863
12760,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,57.0,3,1.0,Bajo,True,False,False,False,False,False,False,85000,1491,40.3809981,-3.7279849
12761,"Pau de Carabanchel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,90.0,2,2.0,6,True,True,True,True,False,False,True,265000,2944,40.3693742,-3.7626949
12762,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,73.0,3,1.0,1,True,True,False,False,True,False,False,158000,2164,40.3809981,-3.7279849
12763,"Buena Vista, Carabanchel(Madrid)",HouseType 5: Áticos,False,False,117.0,3,2.0,3,True,False,True,True,True,True,False,280000,2393,40.3728306,-3.7430863
12764,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,64.0,3,1.0,2,True,False,False,False,True,False,False,135000,2109,40.3864775,-3.7345594
12765,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,65.0,3,1.0,4,True,False,False,False,False,False,False,105000,1615,40.3864775,-3.7345594
12766,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,50.0,2,1.0,1,True,False,False,False,False,False,False,128000,2560,40.3887883,-3.7400441
12767,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,64.0,2,1.0,4,True,False,False,False,True,False,False,105000,1641,40.3728306,-3.7430863
12768,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,121.0,4,2.0,5,True,True,True,False,False,False,True,375000,3099,40.3809981,-3.7279849
12769,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,82.0,2,2.0,1,True,True,True,True,False,False,True,239000,2915,40.3809981,-3.7279849
12770,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,83.0,2,2.0,3,True,True,False,True,False,False,False,189000,2277,40.3728306,-3.7430863
12771,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,110.0,3,1.0,3,True,True,False,False,False,False,False,215000,1955,40.3728306,-3.7430863
12772,"San Isidro, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,99.0,3,2.0,3,True,False,False,False,True,False,False,170000,1717,40.3742112,-3.744676
12773,"Comillas, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,85.0,3,1.0,Bajo,True,True,False,False,False,False,False,226000,2659,40.392825450000004,-3.7141869541784382
12774,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,54.0,2,1.0,2,True,False,False,False,True,False,False,105000,1944,40.3864775,-3.7345594
12775,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,81.0,3,2.0,4,True,True,False,False,True,False,False,249000,3074,40.3869032,-3.7231858
12776,"Abrantes, Carabanchel(Madrid)",HouseType 1: Pisos,True,False,59.0,3,1.0,Bajo,True,False,False,False,False,False,False,130000,2203,40.3809981,-3.7279849
12777,"Opañel, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,100.0,1,1.0,Bajo,True,False,False,False,True,False,False,252800,2528,40.3869032,-3.7231858
12778,"Puerta Bonita, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,95.0,1,1.0,Bajo,True,False,False,False,True,False,False,151151,1591,40.3864775,-3.7345594
12779,"Buena Vista, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,140.0,3,3.0,1,False,False,False,False,False,False,False,315000,2250,40.3728306,-3.7430863
12780,"Vista Alegre, Carabanchel(Madrid)",HouseType 1: Pisos,False,False,50.0,2,1.0,2,True,False,False,False,False,True,False,120000,2400,40.3887883,-3.7400441
