,house_type_id,is_renewal_needed,is_new_development,m2,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,latitude,longitude,buy_price
14647,0,0,0,46.0,2,1.0,0.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,225000
14649,0,0,0,110.0,2,2.0,1.0,1,1,0,0,0,0,0,40.41782720000001,-3.7022220899150735,539000
14650,0,0,0,120.0,2,1.0,3.0,1,0,0,1,0,0,0,40.4267079,-3.7042311,495000
14653,0,0,0,94.0,2,2.0,1.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,540000
14654,0,0,0,46.0,1,1.0,3.0,1,1,1,0,0,1,0,40.4227415,-3.6993271,350000
14655,0,0,0,317.0,4,5.0,2.0,1,1,0,0,0,1,0,40.41782720000001,-3.7022220899150735,1995000
14656,0,0,0,224.0,3,2.0,1.0,1,0,0,0,0,0,0,40.4083825,-3.7008182,1100000
14657,0,0,0,317.0,4,5.0,2.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,1995000
14658,0,0,0,53.0,1,1.0,2.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,290000
14660,0,0,0,70.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,515000
14662,0,0,0,45.0,1,1.0,0.0,0,1,0,0,0,0,0,40.41512925,-3.715617998399092,190000
14663,0,0,0,154.0,3,2.0,2.0,0,1,0,0,0,0,0,40.4141154,-3.701364,840000
14666,0,1,0,179.0,5,5.0,1.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,999000
14667,0,1,0,82.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14668,0,1,0,41.0,1,1.0,3.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,150000
14669,0,0,0,85.0,3,1.0,2.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,370000
14671,0,0,0,44.0,2,1.0,2.0,0,0,0,0,0,0,0,40.4267079,-3.7042311,229000
14672,0,0,0,216.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4141154,-3.701364,1300000
14673,0,0,0,165.0,4,2.0,2.0,1,1,0,0,0,0,0,40.41512925,-3.715617998399092,775000
14676,0,0,0,116.0,3,2.0,5.0,1,1,0,0,1,1,0,40.4083825,-3.7008182,425000
14677,0,0,0,58.0,2,1.0,2.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,235000
14679,0,0,0,63.0,2,1.0,2.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,299000
14680,0,0,0,63.0,2,1.0,2.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,299000
14681,0,0,0,43.0,1,1.0,2.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,195000
14682,0,0,0,36.0,1,1.0,2.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,179000
14685,0,1,0,61.0,2,1.0,1.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,275000
14686,0,1,0,131.0,4,2.0,1.0,0,1,0,0,0,0,0,40.41512925,-3.715617998399092,430000
14688,0,0,0,120.0,4,2.0,2.0,1,1,1,1,0,1,0,40.4083825,-3.7008182,555000
14689,0,0,0,125.0,3,2.0,2.0,1,1,0,0,0,1,0,40.41512925,-3.715617998399092,585000
14690,0,0,0,78.0,1,1.0,3.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,485000
14691,0,0,0,47.0,1,1.0,4.0,0,0,0,0,0,0,0,40.4227415,-3.6993271,215000
14692,0,0,0,76.0,2,2.0,2.0,0,1,0,0,0,0,0,40.4227415,-3.6993271,435000
14694,0,0,0,70.0,3,1.0,1.0,1,1,0,0,1,0,0,40.41512925,-3.715617998399092,295000
14696,0,0,0,129.0,6,6.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,1100000
14697,0,0,0,70.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14698,0,1,0,63.0,1,1.0,1.0,1,1,0,0,0,1,0,40.4141154,-3.701364,340000
14699,0,0,0,49.0,1,1.0,4.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,199000
14700,0,0,0,95.0,2,2.0,4.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,650000
14701,0,0,0,147.0,6,2.0,1.0,1,1,0,1,0,1,0,40.4227415,-3.6993271,700000
14705,0,0,0,90.0,2,1.0,3.0,1,0,0,0,0,1,0,40.41782720000001,-3.7022220899150735,495000
14706,0,0,0,75.0,1,1.0,0.5,0,0,0,0,0,0,0,40.41512925,-3.715617998399092,310000
14707,0,0,0,103.0,5,2.0,6.0,0,1,0,0,0,1,0,40.41782720000001,-3.7022220899150735,499000
14708,1,0,0,31.0,2,1.0,4.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,149000
14709,0,0,0,52.0,1,1.0,-1.0,1,0,0,0,0,0,0,40.41782720000001,-3.7022220899150735,240000
14711,0,0,1,165.0,2,2.0,3.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,899000
14713,0,0,0,98.0,2,1.0,1.0,1,0,0,0,0,1,0,40.4267079,-3.7042311,360000
14714,0,1,0,144.0,4,1.0,4.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,750000
14716,0,0,0,55.0,2,1.0,0.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,240000
14717,0,0,0,65.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14718,0,0,0,47.0,1,1.0,0.0,1,1,0,0,1,0,0,40.41512925,-3.715617998399092,190000
14719,0,1,0,85.0,3,2.0,2.0,1,1,0,1,0,0,0,40.41782720000001,-3.7022220899150735,370000
14720,0,0,0,53.0,1,1.0,2.0,1,0,0,0,0,1,0,40.4227415,-3.6993271,290000
14721,0,1,0,72.0,2,1.0,2.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,350000
14723,0,0,0,66.0,1,1.0,3.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,485000
14724,1,0,0,79.0,2,2.0,0.0,1,0,0,0,0,0,0,40.41512925,-3.715617998399092,460000
14725,0,0,0,117.0,4,1.0,2.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,539000
14727,0,1,0,72.0,3,1.0,2.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,310000
14729,0,0,0,78.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,495000
14730,0,0,0,40.0,1,1.0,1.0,0,0,0,0,1,0,0,40.41782720000001,-3.7022220899150735,285000
14734,0,0,0,99.0,3,2.0,2.0,0,1,1,0,0,0,0,40.4083825,-3.7008182,470000
14736,1,0,0,80.0,1,1.0,4.0,1,1,0,0,0,0,0,40.4141154,-3.701364,430000
14738,0,1,0,85.0,3,2.0,2.0,1,1,0,1,0,0,0,40.4083825,-3.7008182,370000
14739,0,0,0,70.0,2,2.0,0.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14740,0,0,0,159.0,5,5.0,2.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,940000
14741,0,0,0,151.0,2,2.0,2.0,1,1,0,1,0,1,0,40.4227415,-3.6993271,950000
14742,0,0,0,130.0,2,2.0,4.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,780000
14743,0,0,0,153.0,5,5.0,3.0,1,0,0,0,0,1,0,40.4227415,-3.6993271,799000
14744,0,0,0,42.0,1,1.0,0.0,0,0,0,0,1,0,0,40.4083825,-3.7008182,155000
14746,0,0,0,117.0,2,2.0,1.0,1,1,0,1,0,1,0,40.4083825,-3.7008182,547000
14747,0,0,0,140.0,4,1.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,560000
14748,0,0,0,91.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,550000
14752,0,0,0,179.0,4,3.0,1.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,630000
14753,0,0,0,94.0,2,2.0,1.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,540000
14754,0,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14761,0,1,0,165.0,4,2.0,4.0,1,1,0,1,0,1,0,40.4227415,-3.6993271,890000
14764,0,0,0,115.0,2,2.0,3.0,1,0,0,1,0,1,0,40.4083825,-3.7008182,550000
14766,0,0,0,120.0,4,2.0,2.0,1,0,0,0,0,1,0,40.4267079,-3.7042311,565000
14767,0,0,0,126.0,3,1.0,2.0,1,0,0,1,0,1,0,40.4267079,-3.7042311,490000
14768,0,1,0,142.0,3,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,620000
14769,0,0,0,81.0,2,1.0,7.0,1,1,1,0,1,0,0,40.4083825,-3.7008182,450000
14771,0,0,0,100.0,2,2.0,0.5,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14775,0,1,0,50.0,2,1.0,3.0,0,0,0,0,0,0,0,40.4227415,-3.6993271,230000
14776,2,0,0,80.0,2,2.0,5.0,1,1,1,0,1,0,0,40.4227415,-3.6993271,550000
14779,0,1,0,132.0,3,2.0,2.0,1,0,0,0,0,1,0,40.4141154,-3.701364,635000
14780,0,0,0,159.0,5,5.0,2.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,940000
14781,0,0,0,75.0,1,1.0,2.0,0,1,0,0,0,0,0,40.41512925,-3.715617998399092,315000
14782,0,0,0,70.0,1,1.0,1.0,0,1,0,0,0,0,0,40.41512925,-3.715617998399092,299000
14784,0,0,0,42.0,2,1.0,4.0,1,0,0,0,0,0,0,40.4083825,-3.7008182,220000
14789,0,0,0,75.0,1,1.0,2.0,1,1,0,0,0,1,0,40.41782720000001,-3.7022220899150735,399000
14792,0,0,0,380.0,3,4.0,1.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,1750000
14794,0,0,0,85.0,3,1.0,4.0,0,0,0,0,0,0,0,40.4227415,-3.6993271,360000
14797,0,0,1,135.0,2,2.0,2.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,699000
14801,0,0,0,118.0,2,3.0,0.0,0,1,0,0,1,1,0,40.4267079,-3.7042311,620000
14802,0,0,0,94.0,2,2.0,1.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,540000
14803,0,0,0,50.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,215000
14804,0,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14805,0,0,0,50.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,215000
14806,0,0,0,77.0,2,1.0,2.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,375000
14807,0,0,0,85.0,1,2.0,1.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,525000
14808,0,0,0,89.0,1,1.0,2.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,350000
14809,0,1,0,153.0,6,1.0,0.0,1,1,0,0,0,0,0,40.41512925,-3.715617998399092,570000
14810,0,0,0,105.0,3,2.0,3.0,1,0,0,0,0,1,0,40.4267079,-3.7042311,590000
14812,0,0,0,103.0,3,2.0,1.0,1,0,0,0,0,1,0,40.4267079,-3.7042311,550000
14813,0,0,0,55.0,1,1.0,1.0,1,0,0,0,0,1,0,40.4267079,-3.7042311,350000
14814,0,0,0,123.0,3,2.0,1.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,520000
14815,0,0,0,68.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,485000
14817,0,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,449000
14820,0,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14823,0,1,0,55.0,2,1.0,1.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,180000
14826,0,0,0,58.0,1,1.0,3.0,0,1,0,0,0,0,0,40.4141154,-3.701364,350000
14827,0,0,0,103.0,1,1.0,0.0,0,0,0,0,0,0,0,40.41512925,-3.715617998399092,415000
14828,0,0,0,261.0,3,2.0,4.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,1150000
14829,0,0,0,93.0,3,1.0,3.0,1,0,0,1,0,1,0,40.41782720000001,-3.7022220899150735,360000
14834,0,0,0,160.0,4,3.0,4.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,860000
14835,0,0,0,43.0,1,1.0,1.0,0,1,0,0,0,0,0,40.4267079,-3.7042311,215000
14836,0,1,0,53.0,1,1.0,2.0,1,1,0,0,0,1,0,40.41512925,-3.715617998399092,299000
14840,0,0,0,35.0,1,1.0,3.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,149900
14841,0,1,0,110.0,3,2.0,2.0,1,1,1,0,0,1,0,40.41512925,-3.715617998399092,620000
14842,0,1,0,102.0,4,1.0,3.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,360000
14843,0,1,0,116.0,2,2.0,4.0,1,1,0,0,0,0,0,40.41782720000001,-3.7022220899150735,470000
14844,0,0,0,55.0,2,1.0,4.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,299000
14846,0,0,0,134.0,2,2.0,2.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,750000
14847,1,0,0,134.0,2,2.0,4.0,1,1,0,1,0,0,0,40.4227415,-3.6993271,695000
14848,0,0,0,64.0,2,1.0,3.0,0,0,0,0,0,0,0,40.41782720000001,-3.7022220899150735,360000
14849,0,1,0,48.0,2,1.0,2.0,1,0,0,0,0,0,0,40.41512925,-3.715617998399092,220000
14850,0,0,0,83.0,2,1.0,4.0,1,0,0,0,0,0,0,40.41512925,-3.715617998399092,420000
14853,0,1,0,165.0,4,2.0,4.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,725000
14856,0,1,0,78.0,3,1.0,1.0,1,1,0,1,0,0,0,40.4083825,-3.7008182,330000
14858,2,0,0,50.0,1,1.0,5.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,350000
14859,0,0,0,121.0,6,6.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,1100000
14860,0,0,1,63.0,1,1.0,1.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,310000
14861,0,0,1,56.0,1,1.0,1.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,280000
14862,0,0,1,56.0,1,1.0,2.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,299000
14863,2,0,0,109.0,3,2.0,4.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,480000
14864,0,0,0,82.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14866,0,0,0,76.0,1,1.0,3.0,1,1,0,0,0,1,0,40.41512925,-3.715617998399092,375000
14870,0,0,0,46.0,2,1.0,0.0,0,0,0,0,0,0,0,40.4267079,-3.7042311,200000
14871,0,0,0,84.0,3,1.0,1.0,1,1,0,1,0,0,0,40.4083825,-3.7008182,385000
14873,0,0,0,141.0,4,2.0,5.0,1,1,1,0,1,0,0,40.41512925,-3.715617998399092,595000
14874,2,0,0,151.0,2,1.0,7.0,1,1,0,0,1,0,0,40.4267079,-3.7042311,800000
14875,0,1,0,29.0,1,1.0,1.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,120000
14878,0,1,0,104.0,3,1.0,2.0,1,1,0,0,1,0,0,40.41512925,-3.715617998399092,420000
14879,2,0,0,200.0,5,3.0,5.0,1,1,0,1,1,1,0,40.41782720000001,-3.7022220899150735,995000
14880,0,0,0,47.0,1,1.0,0.0,0,1,0,0,0,0,0,40.41512925,-3.715617998399092,190000
14883,0,1,0,66.0,4,1.0,2.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,230000
14884,0,1,0,123.0,4,1.0,2.0,1,0,0,1,0,1,0,40.4083825,-3.7008182,380000
14885,0,1,0,70.0,3,1.0,1.0,0,1,0,0,0,0,0,40.4267079,-3.7042311,270000
14886,0,0,0,65.0,2,1.0,4.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,355000
14888,0,0,0,82.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14891,0,0,0,55.0,1,1.0,1.0,0,0,0,0,0,0,0,40.41512925,-3.715617998399092,280000
14892,0,0,0,105.0,2,2.0,2.0,1,1,0,0,0,0,0,40.41782720000001,-3.7022220899150735,450000
14895,0,0,0,134.0,3,2.0,2.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,599000
14897,0,1,0,40.0,2,1.0,3.0,1,0,0,0,0,1,0,40.41512925,-3.715617998399092,189000
14898,0,0,0,45.0,1,1.0,4.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,295000
14899,0,0,0,50.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,215000
14900,0,0,0,50.0,2,1.0,0.0,0,0,0,0,0,0,0,40.41512925,-3.715617998399092,245000
14901,0,0,0,78.0,1,1.0,3.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,485000
14903,0,0,0,78.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,485000
14905,0,1,0,236.0,5,2.0,1.0,1,1,0,1,0,1,0,40.4227415,-3.6993271,850000
14906,0,0,0,65.0,1,1.0,2.0,1,1,0,0,0,0,0,40.41512925,-3.715617998399092,495000
14908,0,0,0,120.0,3,2.0,0.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,549000
14909,0,0,0,103.0,3,3.0,2.0,0,0,0,0,0,0,0,40.4141154,-3.701364,490000
14910,0,0,0,105.0,4,2.0,3.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,410000
14912,0,0,0,206.0,3,2.0,1.0,1,0,0,0,0,1,0,40.4141154,-3.701364,920000
14913,0,0,0,94.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,540000
14915,0,0,0,112.0,2,1.0,2.0,1,0,0,0,1,0,0,40.41512925,-3.715617998399092,480000
14917,0,0,0,50.0,1,1.0,1.0,1,1,1,1,0,0,0,40.4267079,-3.7042311,330000
14918,0,0,0,50.0,1,1.0,1.0,1,1,1,1,0,0,0,40.4267079,-3.7042311,330000
14919,0,0,0,72.0,1,1.0,1.0,1,1,1,1,0,0,0,40.4267079,-3.7042311,380000
14922,0,0,0,115.0,3,1.0,3.0,1,0,0,1,0,1,0,40.4083825,-3.7008182,550000
14923,0,0,0,50.0,1,1.0,5.0,0,1,0,0,0,0,0,40.4227415,-3.6993271,295000
14926,0,0,0,55.0,1,1.0,1.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,270000
14927,0,0,0,100.0,2,2.0,2.0,0,1,0,0,0,0,0,40.41512925,-3.715617998399092,575000
14929,0,0,0,70.0,2,1.0,1.0,1,1,1,0,0,0,0,40.41512925,-3.715617998399092,295000
14931,0,0,0,145.0,5,2.0,5.0,1,1,1,0,1,0,0,40.41512925,-3.715617998399092,595000
14932,0,0,0,55.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,350000
14933,0,0,0,50.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,335000
14934,0,0,0,179.0,4,5.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,999000
14936,0,1,0,119.0,6,1.0,2.0,1,1,0,1,0,1,0,40.4083825,-3.7008182,460000
14939,0,0,0,169.0,3,3.0,3.0,1,0,0,0,0,1,0,40.4227415,-3.6993271,1190000
14947,0,0,0,112.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,375000
14949,0,0,0,159.0,5,5.0,2.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,940000
14953,0,0,0,47.0,1,1.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,330000
14957,0,0,0,103.0,3,1.0,0.0,1,1,0,1,0,1,0,40.41512925,-3.715617998399092,440000
14960,0,0,0,76.0,2,1.0,1.0,1,0,0,1,0,1,0,40.4083825,-3.7008182,345000
14963,0,0,0,49.0,1,1.0,2.0,1,0,0,0,0,0,0,40.41512925,-3.715617998399092,350000
14966,0,1,0,77.0,1,1.0,4.0,1,0,0,0,1,0,0,40.4141154,-3.701364,380000
14968,0,0,0,129.0,3,1.0,2.0,1,0,0,1,0,1,0,40.4267079,-3.7042311,630000
14971,0,0,0,79.0,1,1.0,2.0,1,0,0,0,0,1,0,40.41782720000001,-3.7022220899150735,450000
14973,1,0,0,74.0,1,1.0,4.0,1,0,0,0,0,0,0,40.4083825,-3.7008182,325000
14975,0,0,0,183.0,3,2.0,1.0,1,1,1,1,0,0,0,40.4083825,-3.7008182,890000
14976,0,0,0,80.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,340000
14977,0,0,0,51.0,1,1.0,5.0,1,1,0,0,0,0,0,40.41512925,-3.715617998399092,155000
14979,0,1,0,150.0,3,1.0,3.0,1,1,0,1,0,1,0,40.4141154,-3.701364,580000
14980,0,1,0,36.0,2,1.0,1.0,0,1,0,0,0,0,0,40.4267079,-3.7042311,165000
14981,0,0,0,141.0,4,2.0,5.0,1,1,1,0,1,0,0,40.41512925,-3.715617998399092,595000
14982,0,1,0,40.0,2,1.0,3.0,1,0,0,0,0,1,0,40.41512925,-3.715617998399092,189000
14983,0,1,0,48.0,2,1.0,2.0,1,0,0,0,0,1,0,40.41512925,-3.715617998399092,220000
14985,0,0,0,49.0,1,1.0,1.0,0,1,0,0,0,0,0,40.4227415,-3.6993271,420000
14987,0,0,0,74.0,1,1.0,3.0,1,0,0,0,0,0,0,40.4083825,-3.7008182,295000
14988,0,0,0,62.0,2,1.0,2.0,0,0,0,0,0,0,0,40.41512925,-3.715617998399092,260000
14991,0,1,0,106.0,3,2.0,1.0,0,1,0,0,1,0,0,40.4267079,-3.7042311,490000
14993,0,0,0,166.0,2,2.0,3.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,899000
14995,0,0,0,78.0,1,1.0,3.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,485000
14996,0,0,0,159.0,5,5.0,2.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,940000
14999,0,0,0,250.0,4,3.0,4.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,1500000
15000,2,0,0,150.0,2,2.0,6.0,1,1,0,0,1,0,0,40.4267079,-3.7042311,750000
15001,0,0,0,138.0,2,2.0,2.0,1,1,0,0,0,1,0,40.4141154,-3.701364,630000
15002,0,0,0,47.0,1,1.0,3.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,210000
15004,0,1,0,165.0,3,2.0,4.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,725000
15006,0,0,0,107.0,2,2.0,2.0,1,0,0,0,0,1,0,40.4267079,-3.7042311,495000
15014,0,0,0,100.0,1,1.0,0.0,1,0,0,0,0,0,0,40.4083825,-3.7008182,300000
15018,0,1,0,135.0,4,1.0,1.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,455000
15019,0,0,0,84.0,2,2.0,3.0,1,0,0,1,0,1,0,40.41512925,-3.715617998399092,340000
15022,0,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
15023,0,0,0,77.0,2,1.0,2.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,375000
15025,0,0,0,40.0,2,1.0,0.0,0,0,0,0,0,0,0,40.4267079,-3.7042311,240000
15028,2,0,0,122.0,2,2.0,3.0,1,0,0,0,1,1,0,40.41782720000001,-3.7022220899150735,550000
15029,0,0,0,100.0,3,2.0,1.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,550000
15030,0,0,0,169.0,3,3.0,3.0,1,0,0,0,0,1,0,40.4227415,-3.6993271,1190000
15032,0,0,0,91.0,3,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,550000
15034,0,1,0,116.0,4,1.0,3.0,1,0,0,0,0,0,0,40.4267079,-3.7042311,500000
15035,1,0,0,75.0,2,2.0,4.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,350000
15036,0,0,0,146.0,2,3.0,1.0,1,0,0,0,0,1,0,40.4227415,-3.6993271,800000
15037,0,0,0,138.0,3,2.0,2.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,990000
15041,0,0,0,96.0,3,1.0,2.0,1,1,0,0,0,0,0,40.41782720000001,-3.7022220899150735,435000
15042,0,1,0,40.0,2,1.0,3.0,1,0,0,0,1,0,0,40.41512925,-3.715617998399092,189000
15043,0,0,0,125.0,1,1.0,4.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,850000
15047,0,1,0,146.0,4,2.0,2.0,1,1,0,1,0,0,0,40.4141154,-3.701364,800000
15048,0,0,0,317.0,4,5.0,2.0,1,1,0,1,0,1,0,40.4227415,-3.6993271,1995000
15049,0,0,0,380.0,3,4.0,1.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,1750000
15050,0,0,0,170.0,3,3.0,3.0,1,1,1,0,0,1,0,40.4141154,-3.701364,895000
15055,0,0,0,48.0,1,1.0,3.0,0,0,0,0,0,0,0,40.4141154,-3.701364,265000
15056,0,1,0,76.0,3,1.0,1.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,285000
15057,0,0,0,91.0,1,1.0,4.0,1,1,0,0,0,1,0,40.41512925,-3.715617998399092,520000
15059,0,1,0,147.0,6,2.0,1.0,1,1,0,0,1,1,0,40.4227415,-3.6993271,700000
15060,0,0,0,111.0,3,3.0,2.0,1,1,0,0,0,0,0,40.41512925,-3.715617998399092,630000
15062,2,0,0,60.0,2,1.0,5.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,300000
15063,0,0,0,159.0,5,5.0,2.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,940000
15064,0,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
15066,0,0,0,162.0,2,2.0,2.0,1,1,1,0,0,1,0,40.41512925,-3.715617998399092,875000
15067,0,0,0,60.0,2,2.0,0.0,1,1,0,0,0,0,0,40.41512925,-3.715617998399092,460000
15068,0,0,0,49.0,1,1.0,1.0,0,1,0,0,0,0,0,40.4227415,-3.6993271,420000
15073,0,0,0,50.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,335000
15076,0,0,0,55.0,1,2.0,2.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,330000
15077,0,0,0,94.0,2,2.0,1.0,1,0,0,1,0,0,0,40.4267079,-3.7042311,540000
15079,0,0,0,70.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
15081,0,0,0,111.0,3,2.0,1.0,1,1,0,0,0,1,0,40.41782720000001,-3.7022220899150735,539000
15082,0,0,0,179.0,3,2.0,3.0,1,1,0,1,0,1,0,40.41782720000001,-3.7022220899150735,745000
15083,0,0,0,206.0,3,1.0,1.0,1,0,0,0,0,1,0,40.4141154,-3.701364,920000
15084,0,0,0,179.0,5,5.0,1.0,1,0,0,0,0,1,0,40.4227415,-3.6993271,999000
15086,0,1,0,90.0,3,1.0,3.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,415000
15088,0,1,0,63.0,1,1.0,1.0,1,1,0,0,0,0,0,40.4141154,-3.701364,340000
15089,0,0,0,37.0,2,1.0,2.0,0,0,0,0,0,0,0,40.4227415,-3.6993271,215000
15090,0,0,0,99.0,2,2.0,3.0,1,1,0,0,0,1,0,40.41782720000001,-3.7022220899150735,475000
15092,0,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
15093,0,0,0,48.0,1,1.0,4.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,179000
15094,0,0,0,64.0,2,1.0,3.0,0,0,0,0,0,0,0,40.41782720000001,-3.7022220899150735,360000
